#,DATE,Scrip,LTP*,High,Low,Open,Close,YCP,Trade,VALUE (mn),Volume,Date,Breakout,Bullish,Bearish,MonthlyReturn,DailyReturn
462,2025-10-22,TB15Y0829,0,0,0,0,106.56,106.4,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
463,2025-10-22,TB15Y0840,0,0,0,0,105.23,105.23,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
464,2025-10-22,TB15Y0926,0,0,0,0,100.75,100.75,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
465,2025-10-22,TB15Y0927,0,0,0,0,104.15,103.96,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
466,2025-10-22,TB15Y0928,0,0,0,0,107.38,106.64,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
467,2025-10-22,TB15Y0929,0,0,0,0,106.37,106.33,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
468,2025-10-22,TB15Y0930,0,0,0,0,95.64,95.67,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
469,2025-10-22,TB15Y0933,0,0,0,0,86.84,86.79,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
470,2025-10-22,TB15Y1026,0,0,0,0,101.46,101.46,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
471,2025-10-22,TB15Y1027,0,0,0,0,104.41,104.19,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
472,2025-10-22,TB15Y1028,0,0,0,0,107.56,106.76,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
473,2025-10-22,TB15Y1029,0,0,0,0,106.23,106.24,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
474,2025-10-22,TB15Y1125,0,0,0,0,99.98,99.96,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
475,2025-10-22,TB15Y1126,0,0,0,0,101.56,101.55,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
476,2025-10-22,TB15Y1127,0,0,0,0,104.71,104.46,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
477,2025-10-22,TB15Y1128,0,0,0,0,107.39,106.52,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
478,2025-10-22,TB15Y1129,0,0,0,0,106.46,106.47,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
479,2025-10-22,TB15Y1133,0,0,0,0,88.57,88.51,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
480,2025-10-22,TB15Y1225,0,0,0,0,99.95,99.92,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
481,2025-10-22,TB15Y1226,0,0,0,0,101.68,101.65,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
482,2025-10-22,TB15Y1227,0,0,0,0,105.04,104.76,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
483,2025-10-22,TB15Y1228,0,0,0,0,107.54,106.66,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
484,2025-10-22,TB20Y0128,0,0,0,0,107.4,107.08,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
485,2025-10-22,TB20Y0129,0,0,0,0,109.67,108.84,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
486,2025-10-22,TB20Y0131,0,0,0,0,100.08,100.11,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
487,2025-10-22,TB20Y0132,0,0,0,0,110.9,110.91,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
488,2025-10-22,TB20Y0133,0,0,0,0,114.26,114.23,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
489,2025-10-22,TB20Y0134,0,0,0,0,114.84,114.77,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
490,2025-10-22,TB20Y0143,95.25,95.25,95.25,95.25,95.25,93.42,1,1.238,13000,2025-10-22,FALSE,FALSE,FALSE,NA,NA
491,2025-10-22,TB20Y0228,0,0,0,0,107.58,107.2,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
492,2025-10-22,TB20Y0229,0,0,0,0,109.83,109.06,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
493,2025-10-22,TB20Y0230,0,0,0,0,98.46,98.48,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
494,2025-10-22,TB20Y0231,0,0,0,0,100.08,100.11,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
495,2025-10-22,TB20Y0232,0,0,0,0,111.25,111.26,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
496,2025-10-22,TB20Y0233,0,0,0,0,114.9,114.87,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
497,2025-10-22,TB20Y0234,0,0,0,0,114.83,114.76,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
498,2025-10-22,TB20Y0328,0,0,0,0,107.83,107.41,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
499,2025-10-22,TB20Y0329,0,0,0,0,110.02,109.3,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
500,2025-10-22,TB20Y0330,0,0,0,0,98.56,98.59,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
501,2025-10-22,TB20Y0331,0,0,0,0,100.21,100.24,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
502,2025-10-22,TB20Y0332,0,0,0,0,111.51,111.51,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
503,2025-10-22,TB20Y0333,0,0,0,0,115.03,115,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
504,2025-10-22,TB20Y0334,0,0,0,0,114.49,114.46,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
505,2025-10-22,TB20Y0342,0,0,0,0,84.46,84.42,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
506,2025-10-22,TB20Y0428,0,0,0,0,108.04,107.58,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
507,2025-10-22,TB20Y0429,0,0,0,0,105.85,105.24,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
508,2025-10-22,TB20Y0430,0,0,0,0,98.59,98.62,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
509,2025-10-22,TB20Y0431,0,0,0,0,100.31,100.33,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
510,2025-10-22,TB20Y0432,0,0,0,0,111.8,111.8,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
511,2025-10-22,TB20Y0433,0,0,0,0,115.14,115.11,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
512,2025-10-22,TB20Y0434,0,0,0,0,114.7,114.71,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
513,2025-10-22,TB20Y0436,0,0,0,0,91.11,91.14,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
514,2025-10-22,TB20Y0528,0,0,0,0,108.27,107.74,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
515,2025-10-22,TB20Y0529,0,0,0,0,104.76,104.25,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
516,2025-10-22,TB20Y0530,0,0,0,0,98.65,98.69,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
517,2025-10-22,TB20Y0531,0,0,0,0,100.29,100.31,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
518,2025-10-22,TB20Y0532,0,0,0,0,112.05,112.04,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
519,2025-10-22,TB20Y0533,0,0,0,0,115.2,115.15,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
520,2025-10-22,TB20Y0534,0,0,0,0,114.93,114.99,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
521,2025-10-22,TB20Y0540,0,0,0,0,96.88,96.88,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
522,2025-10-22,TB20Y0545,0,0,0,0,128.6,114.2,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
523,2025-10-22,TB20Y0628,0,0,0,0,108.37,107.8,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
524,2025-10-22,TB20Y0629,0,0,0,0,101.72,101.32,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
525,2025-10-22,TB20Y0630,0,0,0,0,98.44,98.48,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
526,2025-10-22,TB20Y0631,0,0,0,0,100.28,100.3,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
527,2025-10-22,TB20Y0632,0,0,0,0,112.23,112.22,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
528,2025-10-22,TB20Y0633,0,0,0,0,115.34,115.29,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
529,2025-10-22,TB20Y0634,0,0,0,0,114.97,115.07,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
530,2025-10-22,TB20Y0639,0,0,0,0,97.57,97.56,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
531,2025-10-22,TB20Y0640,0,0,0,0,94.82,94.81,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
532,2025-10-22,TB20Y0641,0,0,0,0,71.45,71.43,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
533,2025-10-22,TB20Y0642,0,0,0,0,91.68,91.63,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
534,2025-10-22,TB20Y0727,0,0,0,0,110.29,110.14,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
535,2025-10-22,TB20Y0728,0,0,0,0,108.53,107.9,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
536,2025-10-22,TB20Y0729,0,0,0,0,98.33,98.06,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
537,2025-10-22,TB20Y0730,0,0,0,0,98.59,98.63,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
538,2025-10-22,TB20Y0731,0,0,0,0,101.8,101.82,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
539,2025-10-22,TB20Y0732,0,0,0,0,112.32,112.31,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
540,2025-10-22,TB20Y0733,0,0,0,0,115.43,115.39,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
541,2025-10-22,TB20Y0734,0,0,0,0,114.91,115,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
542,2025-10-22,TB20Y0735,0,0,0,0,104.73,104.77,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
543,2025-10-22,TB20Y0744,0,0,0,0,132.67,127.09,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
544,2025-10-22,TB20Y0827,0,0,0,0,109.95,109.77,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
545,2025-10-22,TB20Y0828,0,0,0,0,108.79,108.1,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
546,2025-10-22,TB20Y0829,0,0,0,0,97.09,96.92,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
547,2025-10-22,TB20Y0830,0,0,0,0,98.69,98.73,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
548,2025-10-22,TB20Y0831,0,0,0,0,102.91,102.93,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
549,2025-10-22,TB20Y0832,0,0,0,0,112.64,112.63,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
550,2025-10-22,TB20Y0833,0,0,0,0,115.56,115.51,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
551,2025-10-22,TB20Y0834,0,0,0,0,113.75,113.84,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
552,2025-10-22,TB20Y0845,0,0,0,0,111.04,96.04,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
553,2025-10-22,TB20Y0927,0,0,0,0,108.25,108.05,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
554,2025-10-22,TB20Y0928,0,0,0,0,109,108.25,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
555,2025-10-22,TB20Y0930,0,0,0,0,98.76,98.79,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
556,2025-10-22,TB20Y0931,0,0,0,0,105.62,105.64,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
557,2025-10-22,TB20Y0932,0,0,0,0,112.75,112.74,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
558,2025-10-22,TB20Y0933,0,0,0,0,115.67,115.61,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
559,2025-10-22,TB20Y0934,0,0,0,0,114.34,114.42,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
560,2025-10-22,TB20Y1027,0,0,0,0,107.94,107.71,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
561,2025-10-22,TB20Y1028,0,0,0,0,109.18,108.37,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
562,2025-10-22,TB20Y1029,0,0,0,0,98.63,98.64,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
563,2025-10-22,TB20Y1030,0,0,0,0,98.75,98.78,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
564,2025-10-22,TB20Y1031,0,0,0,0,108.6,108.62,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
565,2025-10-22,TB20Y1032,0,0,0,0,112.86,112.84,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
566,2025-10-22,TB20Y1033,0,0,0,0,115.78,115.72,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
567,2025-10-22,TB20Y1034,0,0,0,0,114.41,114.49,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
568,2025-10-22,TB20Y1127,0,0,0,0,107.52,107.26,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
569,2025-10-22,TB20Y1128,0,0,0,0,109.36,108.48,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
570,2025-10-22,TB20Y1130,0,0,0,0,99.5,99.53,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
571,2025-10-22,TB20Y1131,0,0,0,0,108.66,108.67,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
572,2025-10-22,TB20Y1132,0,0,0,0,113.06,113.04,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
573,2025-10-22,TB20Y1133,0,0,0,0,115.05,114.98,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
574,2025-10-22,TB20Y1134,0,0,0,0,114.44,114.52,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
575,2025-10-22,TB20Y1135,0,0,0,0,94.25,94.29,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
576,2025-10-22,TB20Y1138,0,0,0,0,89.89,89.88,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
577,2025-10-22,TB20Y1227,0,0,0,0,107.37,107.08,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
578,2025-10-22,TB20Y1228,0,0,0,0,109.49,108.6,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
579,2025-10-22,TB20Y1229,0,0,0,0,98.54,98.54,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
580,2025-10-22,TB20Y1230,0,0,0,0,99.96,99.99,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
581,2025-10-22,TB20Y1231,0,0,0,0,108.75,108.76,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
582,2025-10-22,TB20Y1232,0,0,0,0,113.65,113.63,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
583,2025-10-22,TB20Y1233,0,0,0,0,115.13,115.06,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
584,2025-10-22,TB20Y1242,95.77,95.77,95.77,95.77,95.77,93.9,1,0.287,3000,2025-10-22,FALSE,FALSE,FALSE,NA,NA
585,2025-10-22,TB2Y0126,0,0,0,0,100.41,100.38,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
586,2025-10-22,TB2Y0127,103.23,103.23,103.23,103.23,103.23,102.96,1,0.206,2000,2025-10-22,FALSE,FALSE,FALSE,NA,NA
587,2025-10-22,TB2Y0227,0,0,0,0,101.82,101.77,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
588,2025-10-22,TB2Y0327,0,0,0,0,102.21,102.15,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
589,2025-10-22,TB2Y0426,0,0,0,0,101.15,101.11,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
590,2025-10-22,TB2Y0427,0,0,0,0,103.68,103.6,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
591,2025-10-22,TB2Y0526,0,0,0,0,101.43,101.39,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
592,2025-10-22,TB2Y0527,0,0,0,0,103.56,103.46,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
593,2025-10-22,TB2Y0626,0,0,0,0,101.73,101.7,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
594,2025-10-22,TB2Y0627,0,0,0,0,104.17,104.06,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
595,2025-10-22,TB2Y0727,0,0,0,0,103.32,103.18,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
596,2025-10-22,TB2Y0826,102.24,102.24,102.24,102.24,102.24,102.11,1,0.204,2000,2025-10-22,FALSE,FALSE,FALSE,NA,NA
597,2025-10-22,TB2Y0927,0,0,0,0,101.2,101.02,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
598,2025-10-22,TB2Y1026,0,0,0,0,102.45,102.46,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
599,2025-10-22,TB2Y1125,0,0,0,0,100.06,100.05,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
600,2025-10-22,TB2Y1126,0,0,0,0,102.79,102.78,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
601,2025-10-22,TB5Y0128,0,0,0,0,97.71,97.41,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
602,2025-10-22,TB5Y0230,0,0,0,0,103.19,103.21,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
603,2025-10-22,TB5Y0326,0,0,0,0,98.03,97.97,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
604,2025-10-22,TB5Y0327,0,0,0,0,95.91,95.84,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
605,2025-10-22,TB5Y0428,0,0,0,0,97.41,96.99,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
606,2025-10-22,TB5Y0429,0,0,0,0,107.6,106.94,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
607,2025-10-22,TB5Y0430,0,0,0,0,110.13,110.17,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
608,2025-10-22,TB5Y0527,0,0,0,0,97.51,97.4,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
609,2025-10-22,TB5Y0529,0,0,0,0,108.62,108.06,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
610,2025-10-22,TB5Y0626,0,0,0,0,96.63,96.58,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
611,2025-10-22,TB5Y0628,0,0,0,0,98.35,97.82,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
612,2025-10-22,TB5Y0630,0,0,0,0,110.42,110.47,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
613,2025-10-22,TB5Y0727,0,0,0,0,97.57,97.42,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
614,2025-10-22,TB5Y0828,0,0,0,0,98.86,98.23,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
615,2025-10-22,TB5Y0926,0,0,0,0,96.26,96.24,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
616,2025-10-22,TB5Y0928,0,0,0,0,99.07,98.39,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
617,2025-10-22,TB5Y0930,0,0,0,0,101.75,101.78,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
618,2025-10-22,TB5Y1029,0,0,0,0,109.02,109.04,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
619,2025-10-22,TB5Y1126,0,0,0,0,97.14,97.12,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
620,2025-10-22,TB5Y1127,0,0,0,0,97.06,96.81,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
621,2025-10-22,TB5Y1128,0,0,0,0,103.95,103.12,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
622,2025-10-22,TB5Y1225,0,0,0,0,99.39,99.36,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
623,2025-10-22,TB5Y1228,0,0,0,0,102.31,101.43,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
624,2025-10-22,TB5Y1229,0,0,0,0,109.55,109.56,0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
625,2025-10-22,TECHNODRUG,30.9,31.3,30.7,31.2,30.9,31,455,10.891,352303,2025-10-22,FALSE,FALSE,FALSE,-0.22166246851385396,-0.003225806451612967
626,2025-10-22,TILIL,47.4,47.9,45.9,46.7,47.4,46.7,1230,31.308,665596,2025-10-22,FALSE,FALSE,TRUE,-0.19661016949152543,0.01498929336188426
627,2025-10-22,TITASGAS,17.6,17.7,17.5,17.7,17.6,17.7,93,0.611,34727,2025-10-22,FALSE,FALSE,TRUE,-0.14975845410628008,-0.005649717514124131
628,2025-10-22,TOSRIFA,17.1,17.5,16.9,17.2,17.1,17.2,309,4.449,259808,2025-10-22,FALSE,FALSE,TRUE,-0.2297297297297296,-0.005813953488371992
629,2025-10-22,TRUSTB1MF,3,3,2.9,2.9,3,3,38,0.321,108625,2025-10-22,FALSE,FALSE,FALSE,-0.09090909090909083,0
630,2025-10-22,TRUSTBANK,17,17.2,16.8,17.1,17,17.2,293,5.075,298880,2025-10-22,FALSE,FALSE,TRUE,-0.06077348066298349,-0.011627906976744096
631,2025-10-22,TUNGHAI,1.7,1.7,1.6,1.6,1.7,1.7,14,0.03,18365,2025-10-22,FALSE,FALSE,FALSE,-0.15000000000000002,0
632,2025-10-22,UCB,9.9,10.1,9.9,10.1,9.9,9.9,303,4.945,498315,2025-10-22,FALSE,FALSE,FALSE,-0.03883495145631066,0
633,2025-10-22,UCB2PBOND,0,0,0,0,4700,"4,700",0,0,0,2025-10-22,FALSE,FALSE,FALSE,NA,NA
634,2025-10-22,UNILEVERCL,"2,391.6",2404.9,2381.2,2390,2391.6,"2,401.1",57,0.493,206,2025-10-22,FALSE,FALSE,FALSE,0.0013817359628185422,-0.003956519928366209
635,2025-10-22,UNIONBANK,1.7,1.7,1.6,1.7,1.7,1.7,120,0.601,358305,2025-10-22,FALSE,FALSE,FALSE,0.1333333333333333,0
636,2025-10-22,UNIONCAP,3.8,3.9,3.6,3.7,3.7,3.7,40,0.342,93027,2025-10-22,FALSE,FALSE,FALSE,-0.07499999999999996,0
637,2025-10-22,UNIONINS,32.5,33,30.8,32.9,32.3,31.9,185,3.116,96600,2025-10-22,FALSE,FALSE,FALSE,-0.0030864197530864335,0.012539184952978122
638,2025-10-22,UNIQUEHRL,37.8,38.3,37,38.3,37.8,37.8,176,2.541,67613,2025-10-22,FALSE,FALSE,FALSE,-0.08695652173913049,0
639,2025-10-22,UNITEDFIN,12.1,12.3,12,12,12.1,12.1,66,0.775,63978,2025-10-22,FALSE,FALSE,FALSE,-0.11678832116788318,0
640,2025-10-22,UNITEDINS,41.4,41.9,40,41.9,41.3,40.9,145,1.518,36978,2025-10-22,FALSE,FALSE,TRUE,-0.007211538461538547,0.009779951100244544
641,2025-10-22,UPGDCL,144.1,145,142,143.2,144.1,143.1,196,2.993,20914,2025-10-22,FALSE,FALSE,FALSE,0.0020862308762168436,0.006988120195667413
642,2025-10-22,USMANIAGL,30.8,32.7,30.5,32.7,30.8,31,54,0.191,6179,2025-10-22,FALSE,FALSE,TRUE,-0.1274787535410764,-0.006451612903225823
643,2025-10-22,UTTARABANK,20.7,21.1,20.6,21.1,20.7,20.9,546,23.052,1111363,2025-10-22,FALSE,FALSE,FALSE,-0.037209302325581395,-0.009569377990430561
644,2025-10-22,UTTARAFIN,11.6,12.1,11.6,11.9,11.7,11.7,24,0.107,9098,2025-10-22,FALSE,FALSE,FALSE,-0.09302325581395354,0
645,2025-10-22,VAMLBDMF1,0,0,0,0,7.2,7.2,0,0,0,2025-10-22,FALSE,FALSE,FALSE,0.014084507042253502,0
646,2025-10-22,VAMLRBBF,5.9,5.9,5.6,5.8,5.9,5.7,58,1.325,226118,2025-10-22,FALSE,TRUE,FALSE,0.0535714285714286,0.03508771929824572
647,2025-10-22,VFSTDL,9.2,9.3,8.5,8.6,9.2,8.5,659,13.302,1472798,2025-10-22,FALSE,FALSE,FALSE,0.1499999999999999,0.08235294117647052
648,2025-10-22,WALTONHIL,382.7,395.5,382,395.5,382.7,383.1,565,8.419,21982,2025-10-22,FALSE,FALSE,FALSE,-0.19108010991333757,-0.0010441138084051893
649,2025-10-22,WATACHEM,119.9,120,116.7,119.4,119.9,119.4,55,0.504,4212,2025-10-22,FALSE,FALSE,TRUE,-0.14904187366926902,0.0041876046901172526
650,2025-10-22,WMSHIPYARD,8,8.2,7.9,8.2,8,8.1,134,1.378,171999,2025-10-22,FALSE,FALSE,TRUE,-0.13978494623655924,-0.012345679012345623
651,2025-10-22,YPL,15.7,16.2,15.5,15.7,15.7,15.8,62,0.533,34013,2025-10-22,FALSE,FALSE,TRUE,-0.1179775280898877,-0.006329113924050778
652,2025-10-22,ZAHEENSPIN,4.1,4.6,4.1,4.6,4.1,4.5,142,1.456,348457,2025-10-22,FALSE,FALSE,FALSE,-0.2264150943396227,-0.08888888888888902
653,2025-10-22,ZAHINTEX,5.5,5.5,5.3,5.3,5.4,5.4,25,0.088,16556,2025-10-22,FALSE,FALSE,FALSE,-0.11475409836065564,0
654,2025-10-22,ZEALBANGLA,92,95.9,92,95.9,92.5,92.9,38,0.13,1403,2025-10-22,FALSE,FALSE,FALSE,-0.19844020797227035,-0.0043057050592034685
